X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,Y
-0.10151115350722695,-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,0.14255249141072723,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,0.1114044078115286,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.14162532464456112,0.20167378896293275,0.2551033507952858,0.3021423339311522,0.34301906216007017,0.37796185927157033,0.14579953629289544,0.22289829922765025,0.29584673502105097,0.3647186185961617,0.42958772487605357,0.49052782878379086,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8346921277738354,-0.7955673329330548,-0.7569373122597054,-0.718799782861016,-0.6811524618442162,-0.07574694029283258,-0.05918473587791595,-0.04285727536526507,-0.026761049671459647,-0.010892610800518843,0.004751429391369966,0.020174400402576342,0.035379574264756464,0.05037016669455863,0.06514933821895053,0.0797201952747808,0.09408579128300532,0.10824912769894146,0.12221315503834873,-0.7582385133272963
-0.24597486762911136,-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.13291457904973047,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,0.15448541051908005,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.20167378896293275,0.2551033507952858,0.3021423339311522,0.34301906216007017,0.37796185927157033,0.40719904905518867,0.22289829922765025,0.29584673502105097,0.3647186185961617,0.42958772487605357,0.49052782878379086,0.5476127052424402,-0.9917350205415296,-0.9914093628381293,-0.9910835539350307,-0.9907574661735641,-0.9904309719360571,-0.7955673329330548,-0.7569373122597054,-0.718799782861016,-0.6811524618442162,-0.6439930663165354,-0.06608719502217542,-0.04963107323717553,-0.03340852278213835,-0.017416050635622682,-0.0016502245962595197,0.013892327947308214,0.029214921217880052,0.044320812223494155,0.05921320190428481,0.07389523625298144,0.08837000740949907,0.10264055473107958,0.11670986583763909,0.13058087763368875,-0.8954683255246272
-0.2485738580253336,-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4100116251405813,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,0.1964633115124057,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.2551033507952858,0.3021423339311522,0.34301906216007017,0.37796185927157033,0.40719904905518867,0.43095895530045714,0.29584673502105097,0.3647186185961617,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,-0.983179884099498,-0.9825312157496188,-0.9818822253857783,-0.9812326591424048,-0.9805822632252944,-0.7569373122597054,-0.718799782861016,-0.6811524618442162,-0.6439930663165354,-0.6073193133852026,-0.05647127339693303,-0.04012094702061719,-0.024003022201341206,-0.008114021943435357,0.007549470195532981,0.022990811329438587,0.03821330044001492,0.05322017954569991,0.06801463484356529,0.08259979782474303,0.09697874636484283,0.11115450578908792,0.1251300499134147,0.13890830206179405,-0.9109807472735147
-0.14471867875579025,-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.6508868336655405,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.23647727801405272,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3021423339311522,0.34301906216007017,0.37796185927157033,0.40719904905518867,0.43095895530045714,0.44946990179691526,0.3647186185961617,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,-0.9743384258626454,-0.9733694098378532,-0.9723998820687052,-0.971429463943345,-0.9704577769416756,-0.718799782861016,-0.6811524618442162,-0.6439930663165354,-0.6073193133852026,-0.5711289201574474,-0.04689917191256454,-0.03065435374638681,-0.014640770163492411,0.001145039842273654,0.016706476989949204,0.03204688293098923,0.047169541440627905,0.06207767958169064,0.07677446884135342,0.0912630262422991,0.10554641542803189,0.1196276477236764,0.13350968317238587,0.14719543154870496,-0.781644946651443
-0.021544028778714863,0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,-0.8123157996889943,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.27360378306467714,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34301906216007017,0.37796185927157033,0.40719904905518867,0.43095895530045714,0.44946990179691526,0.4629602123340901,0.42958772487605357,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,-0.9652144810197114,-0.9639277962062208,-0.9626403917002738,-0.961351765613202,-0.9600614161591736,-0.6811524618442162,-0.6439930663165354,-0.6073193133852026,-0.5711289201574474,-0.5354196037405005,-0.03737088706452529,-0.021231289932633235,-0.005321763209167774,0.010361138158632821,0.025820799202043165,0.041060546145224475,0.05608364759144657,0.07089331568162627,0.08549270722671931,0.09988492481367572,0.11407301788632296,0.12805998380137962,0.14184876886081876,0.15544226932039118,-0.8068329461789832
0.05430265602585682,-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,-0.8552448704829229,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.30654217259441885,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.37796185927157033,0.40719904905518867,0.43095895530045714,0.44946990179691526,0.4629602123340901,0.47165829890955746,0.49052782878379086,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,-0.9558118847594391,-0.9542102259581094,-0.9526076219969408,-0.9510034491888021,-0.9493970839517492,-0.6439930663165354,-0.6073193133852026,-0.5711289201574474,-0.5354196037405005,-0.5001890812415897,-0.02788641534827363,-0.011851752097461588,0.003954002121014044,0.019534276442733978,0.03489244024690552,0.050031804365489485,0.06495562226404106,0.07966709119578352,0.0941693533286947,0.10846549684693718,0.12255855702686058,0.13645151728888005,0.15014731022490846,0.1636488186027436,-0.9697684948226308
-0.011411399070345607,-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,-0.7498793689642319,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.3335799745870527,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.40719904905518867,0.43095895530045714,0.44946990179691526,0.4629602123340901,0.47165829890955746,0.4757925416910378,0.5476127052424402,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,-0.9461344722705711,-0.9442205501969013,-0.9423054406751715,-0.9403883997069593,-0.9384686833933805,-0.6073193133852026,-0.5711289201574474,-0.5354196037405005,-0.5001890812415897,-0.4654350697679456,-0.01844575325922415,-0.0025157367590205038,0.01318652928639752,0.028664458131705706,0.04392140353970797,0.05896066098497066,0.07378546883009918,0.08839900947440071,0.1028044104763488,0.1170047456500336,0.13100303613693787,0.1448022514527898,0.15840531051077034,0.17181508262184075,-0.9864876569943698
-0.23626087777267046,-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,-0.5087661254067385,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.35262296278863836,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.43095895530045714,0.44946990179691526,0.4629602123340901,0.47165829890955746,0.4757925416910378,0.4755897379401506,0.600916129175068,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,-0.9361860787418447,-0.9339626200259876,-0.9317377154514197,-0.9295105022045055,-0.9272801175580258,-0.5711289201574474,-0.5354196037405005,-0.5001890812415897,-0.4654350697679456,-0.43115528642679635,-0.00904889729283509,0.006776759564504298,0.022375821746363656,0.03775168666275874,0.05290769249546301,0.06784711939697319,0.08257319066126945,0.09708907386775434,0.11139788199863698,0.12550267453106545,0.13940645850377753,0.15311218955964012,0.16662277296470895,0.1799410646035775,-0.9440824441907164
-0.4301898361221659,-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.18511801588232835,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,0.3615234973314536,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,0.44946990179691526,0.4629602123340901,0.47165829890955746,0.4757925416910378,0.4755897379401506,0.47127577039190194,0.6505118755047392,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,-0.9259705393620055,-0.9234402865487477,-0.9209083140421563,-0.918373641718252,-0.9158352895196578,-0.5354196037405005,-0.5001890812415897,-0.4654350697679456,-0.43115528642679635,-0.3973474483253727,0.0003041560553980194,0.016025740354963958,0.03152188296037628,0.046795965472942624,0.061851310529301706,0.07669118299476274,0.09131879112923924,0.10573728772600544,0.11994977122466577,0.1339592867980619,0.1477688274145208,0.1613813348761528,0.1747997008328439,0.18802676777395622,-0.5527422339462184
-0.3163532241446485,0.02980317888137618,0.3700261894167476,0.39139943372613306,0.014556689175676762,-0.3643201093864453,0.15834834133211495,0.4529565572557128,0.6282860818667857,0.6264856078640937,0.4531618238474715,0.17817466477691268,0.3581424600384293,0.34034109350504993,0.3059806543805661,0.2537092043897753,0.18571602310443813,0.10658463347178548,0.4629602123340901,0.47165829890955746,0.4757925416910378,0.4755897379401506,0.47127577039190194,0.4630763893151444,0.6964737191545245,0.7388754350474882,0.7777907981066949,0.8132935832552153,0.8454575654161145,0.8743565195124563,-0.9154916893197877,-0.9126574008685779,-0.9098211041638322,-0.9069817032850253,-0.9041381023522457,-0.5001890812415897,-0.4654350697679456,-0.43115528642679635,-0.3973474483253727,-0.36400927257090365,0.009613410290016944,0.025231209094293217,0.04062471638773779,0.05579729799942745,0.07075226105631649,0.08549285517164407,0.1000222736055798,0.11434365439946803,0.12846008148346932,0.14237458575897044,0.1560901461565003,0.16960969066886378,0.18293609736140293,0.1960721953589446,-0.3486023071774479
