X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,Y
-0.23836430504744377,-0.30234369188179633,-0.22628485136906396,-0.09433764402380229,-0.35749429998687354,-0.6210002384680532,-0.6406199629312689,-0.3209994659682909,0.17966619555296814,0.020412536512408153,-0.46135412950309773,0.6098810576783784,0.06888751315198238,-0.185643142366537,-0.39992602351055984,1.0,-0.09213504245243964,-0.6329390115264373,-0.27332157369517496,0.2833093192582785,1.0,-0.9375519279739553,1.0,0.005350822226456442,0.5143564374587288,-0.31098373780167143
-0.3621123121348073,-0.3773816114241121,-0.21789909679334063,0.014522781909782179,-0.21395281450284187,-0.6082597803077651,-0.6363302938681292,-0.4092777623279341,0.13464019110600733,0.0013118147071737862,-0.4902243861173202,0.5150667790656431,-0.07182929463033205,-0.16366526325263453,-0.39134553519398985,0.9003298496479337,-0.0797212559260404,-0.6107486032940647,-0.36626493961032625,0.31343591529529014,0.8724774526381762,-0.9795479495937123,0.8523387238233855,0.002365721947974908,0.4475773020053597,-0.6393620811945884
-0.4486352058142895,-0.326612312881431,-0.32421802027338587,0.19357536036673717,-0.05300081079560093,-0.6068611985657166,-0.6205986657167195,-0.42217404958908433,0.09043585724286274,-0.15108983128929787,-0.43292878021694414,0.43537236561771797,-0.1420178441527632,-0.045906400314660645,-0.34109264691398955,0.8102099044672324,-0.07436934869154121,-0.5813751017139597,-0.42661954436619975,0.35236817008052235,0.7721658615786673,-1.0,0.7300804002710906,0.004767125407848294,0.38483805482410993,-0.8337092543364977
-0.43129040590855594,-0.17486210788178425,-0.5000751724285342,0.3695898568877447,0.09041828337694957,-0.5927631613600195,-0.6072424683810957,-0.34780908337955596,0.048485482444358796,-0.16578795798084556,-0.3787956109726288,0.3828059420474017,0.02562799872768773,0.07288319904431662,-0.3136905025160923,0.7402589824516594,-0.04221663188884073,-0.5227615043103968,-0.3805913922519467,0.4344726498233116,0.6724827565194509,-0.9801537536098415,0.6305153516748119,-0.00339633784083182,0.3278082242051372,-0.8256065147607208
-0.2965436510253534,-0.053406697550144155,-0.6205396072541745,0.4533627552536006,0.1905124245114167,-0.5522105070818897,-0.6045282770560103,-0.26831729932107273,0.007714271280527152,-0.022208431809969786,-0.39124910052043504,0.33545915662198533,-0.03179615936808322,0.2464444136216204,-0.27171304605162927,0.6564383446572459,-0.00818903068226351,-0.5014456290434196,-0.396605602374587,0.5119088477858731,0.5617955949511555,-0.9599865499877434,0.5223589887334343,0.057197716020549016,0.2794931953430353,-0.7827212833474666
-0.10246960783083248,-0.050052962704036696,-0.6214763340905937,0.43869425362569703,0.2574553255812373,-0.4966029478065439,-0.6070494911636338,-0.2504840157822821,-0.03290368974572444,0.04168818041201394,-0.4012253062973048,0.2853555455002099,-0.1458569686273169,0.4574799041976467,-0.20568844465517666,0.5786635649428902,0.01959791950593681,-0.46253843268183925,-0.3041387108249797,0.59435543973967,0.48138143732616245,-0.9140584139248913,0.4451502087125183,0.14544560114628258,0.24102293000991848,-0.8758435001305331
0.0684804784331654,-0.1268648337241054,-0.5585461645711036,0.3996960507512832,0.31822986561539235,-0.4462154767604627,-0.6069429060592841,-0.2625872334723055,-0.07298524200447964,-0.022189502072502587,-0.3720627825443573,0.23730716435334398,-0.19891508292570348,0.5990298195786392,-0.14588979104254396,0.517270976494733,0.03993192540727142,-0.4045312464891221,-0.06886747968598728,0.683213491657555,0.43806896823428465,-0.8433302480515895,0.4008945203065237,0.20781513378496652,0.20058599908834496,-0.9119896237502759
0.17946008576175854,-0.20506279266630512,-0.5012046215009918,0.38575434048754453,0.381069123487618,-0.4068820596653777,-0.6034318759160351,-0.23985333382259733,-0.11007354699761751,-0.1508493829680706,-0.29795911224772675,0.19922889977974756,-0.20867814044941946,0.6116008580869567,-0.11146055643822184,0.47003933862422587,0.05314462030610456,-0.3568660229580689,0.16065345120225683,0.7576664081065203,0.4144973161077241,-0.7758817299557895,0.3614506054802644,0.221160197046947,0.1489200536560853,-0.8826418962624039
0.23860753411969027,-0.2392040516498577,-0.468597984718894,0.38562231262675417,0.43052520010236517,-0.36857429397273056,-0.6030368802385855,-0.14791298483881743,-0.14090155095584633,-0.25860760864043253,-0.19139520060007698,0.1754671789731317,-0.1758103718002605,0.5304990514392405,-0.10179401467278892,0.4326197935091325,0.06678260679241199,-0.32667401518680583,0.24680410714080936,0.8038289553797351,0.38969257316739503,-0.7325249894435164,0.3045407028331051,0.1847104893533118,0.08980337496060753,-0.8084524221954195
0.26848803319575953,-0.22263396888081888,-0.4401242098312609,0.35698916827527927,0.44372349298639024,-0.3165882557040105,-0.6134833723366921,0.001069467056144413,-0.16296796741318198,-0.3234749429835895,-0.06494943254267649,0.16153013441279174,-0.19923379364887017,0.44050249005193254,-0.09132292654422991,0.3948553717171239,0.07695613940383561,-0.31332100129547535,0.2863233078758989,0.8386859561003426,0.37092953884046254,-0.6952949579132965,0.24325811500992556,0.12743729612430377,0.026210493278953972,-0.7566344144693585
0.28382939446133926,-0.166521017143469,-0.38914070455854477,0.2651372185130356,0.40586237057370544,-0.24154633264372982,-0.6390344200024943,0.16940887928116588,-0.17528102954937153,-0.3767747736117234,0.08195084195736868,0.15399894648669488,-0.23470066874872952,0.3685390464062066,-0.07251146450468204,0.36174942113362274,0.0852373102096351,-0.29220933370836166,0.31343166951576795,0.866438487282867,0.3655317397379525,-0.6569617489867234,0.18679475132289092,0.0745157373305263,-0.03668266530608377,-0.7079784514557954
0.2739856184714733,-0.11434921510712226,-0.2867417713533502,0.09722358878726367,0.3164389447179283,-0.1440815187888438,-0.6804635520514626,0.30201774494837563,-0.17968169715150217,-0.3440797784365759,0.201805344959898,0.14807614022467308,-0.12865632902795276,0.30362395428232225,-0.07332007941000263,0.33707842716158876,0.1112396601990926,-0.23873379872420086,0.21908030194250672,0.8758895486657614,0.34327825611162677,-0.6401590996361499,0.11436251457912494,-0.0054872117671349585,-0.08815216002644988,-0.7435909800303042
0.19846938328355912,-0.1408267443711413,-0.10335151675097065,-0.1295447776489168,0.19479503777355656,-0.038131884176348385,-0.7319149909962109,0.32270169133264015,-0.1811541398633274,-0.16927116119420005,0.22694196065446026,0.1276719342764896,-0.004610273418633404,0.2211101787341394,-0.10930121254511127,0.30237095608770015,0.15138007007884147,-0.17356146023534846,0.17827276870049436,0.8901307442277273,0.2985950712997858,-0.6299529486296993,0.0343585865258782,-0.09093974448393105,-0.1287953103269165,-0.5413386951071508
0.018469051586697205,-0.2495902681002259,0.12142527406316739,-0.33865682679118025,0.08411369315301087,0.050070938708092205,-0.7770885831532522,0.19540786492832263,-0.18466320768949585,-0.042551462702605014,0.19574015130545597,0.07993036584571112,-0.07900690975160429,0.13313382159809395,-0.14409819826565273,0.2448946347076666,0.17456707485771794,-0.14313722655693228,0.12039179053517435,0.8780005289384487,0.24643011388900415,-0.6469412546001773,-0.05988374207711533,-0.16893953341128576,-0.16606676715803848,0.14972617680928746
-0.2512178770302932,-0.3273314896780387,0.25812035207522066,-0.4213338721193308,0.027982584339094396,0.09922801083565469,-0.7999910337543219,-0.013721951049086578,-0.1923779796825994,-0.10466115757451644,0.1941136941768462,0.018316208245970467,-0.12485705736594133,0.07931004492705451,-0.16137953230933055,0.18286403976902377,0.1837443787237134,-0.13156979528759127,-0.047923643975071206,0.8345617587485392,0.1919675778313641,-0.6937527210946323,-0.16629969583887816,-0.27892437636740763,-0.2004220705581844,-0.0428028206229345
-0.504634856881417,-0.22689863095111518,0.18168112756412036,-0.3278716210910485,0.035494760403826264,0.11441781647079763,-0.7974337177142954,-0.18861145045302452,-0.20389305736808283,-0.2907666382145976,0.24254141314426958,-0.03908272846958749,-0.18310550541682213,0.15241131966899113,-0.1327481322761328,0.11200997442079208,0.18050118046351082,-0.1505094241834024,-0.17867261175584148,0.8041266489183159,0.14679745441154024,-0.7256181259584082,-0.26086214112590556,-0.32445347930963986,-0.23681790039452832,-0.4163588778456673
-0.6084913340768237,0.024651235254770754,-0.060787899844964244,-0.14485403023407817,0.06975875622310701,0.1251681058798051,-0.7829166752790713,-0.27982444541885476,-0.21887568535211188,-0.3289992278545991,0.2662044528358367,-0.0649377022125911,0.04105935411795225,0.09963924684556491,-0.16163491885862835,0.06991440067256205,0.2045374067720931,-0.11790442477863816,0.1539059139483332,0.8743657456372358,0.1315178204324936,-0.6563287836362675,-0.2909717397222916,-0.2374003643851189,-0.27535691895255343,-0.7459625135646777
-0.5033382237528257,0.26709645575101604,-0.3097825800958559,0.0021304451564461147,0.09227129468169193,0.15466939505640087,-0.7688216097472361,-0.3272247367818416,-0.23776717862227492,-0.17554385771064118,0.202476447362808,-0.07562939463756779,-0.01702209974020541,-0.06650278381697627,-0.2091427613111575,0.02504357820810843,0.23001967686528335,-0.13761672876467712,0.186476332592856,0.8961128163938878,0.0944339000042611,-0.6236450708852862,-0.3669431242405211,-0.21773687809972508,-0.32380407548706414,-0.8023259605649551
-0.2451587617010923,0.34339341715122074,-0.4311707501789316,0.057224268427445324,0.09734877366447625,0.19872226961449813,-0.7555266388430589,-0.3920016763629456,-0.2601568194982763,-0.044878694707168876,0.12020365805889877,-0.08369783660082009,-0.06384253737519108,-0.1788598406412577,-0.23391414796272414,-0.008097388697670183,0.2651831719050237,-0.1528655935034985,-0.06771177018387498,0.8717359468778945,0.044403635635834826,-0.6201472019947663,-0.4621428620150586,-0.24696289014227646,-0.3477969239005879,-0.8733929154783472
0.029029842841800102,0.21923475838565643,-0.418171538043266,0.06843896861042476,0.10687546028992023,0.23456921916142126,-0.7378949780963002,-0.4779414399982015,-0.28547928405920053,0.03813725735027318,0.03031938681501889,-0.0998645947827963,-0.05423403138362448,-0.21757717889332684,-0.24208819705690232,-0.040602711568518246,0.30616971382027813,-0.15571045769074543,-0.15286767977733595,0.8731444038065665,0.00600523002139286,-0.5824742153376423,-0.521120635178703,-0.22132937800934627,-0.3394514380960397,-0.8383732702874318
0.21018868346542052,-0.023286511383846964,-0.34285041439125763,0.10803797134813165,0.14016916914447508,0.24479713835205663,-0.7108250074936967,-0.5408235669678445,-0.31073572890029266,-0.015007157459564158,-0.01747139399616504,-0.1260155270936414,-0.16496733459369906,-0.27964787791344303,-0.23533593452740553,-0.07951092297919449,0.3250282653437131,-0.18363708152407932,0.007376518285227007,0.8938233862623028,0.005498326981194568,-0.512400774701555,-0.5391408020655397,-0.1461235201971085,-0.3248841553531804,-0.7974247912605823
0.2732917539886628,-0.22217382699365362,-0.3093573223093523,0.21497560590983533,0.19092870698573017,0.23314089565893248,-0.6773962587247517,-0.483840253028723,-0.32924952965249954,-0.24548611213383975,0.051117650419401084,-0.14370293546157886,-0.2520899720997569,-0.4536987634930906,-0.22988922716901272,-0.10231037621003647,0.32175088137352703,-0.22361897507814998,0.22021918675768326,0.9037579231510791,0.04745384338902947,-0.4380899446693308,-0.5361424148587042,-0.11534600815908114,-0.3273784112536443,-0.860981889981792
0.27470957243543226,-0.24819887814909392,-0.36654742848685495,0.3441273312800188,0.2169792553834804,0.22896114869442297,-0.6534168996744154,-0.23993847971351834,-0.3338200476573756,-0.4962690129769345,0.22167243932148328,-0.14185147483976357,-0.2605943079877946,-0.6144682866343059,-0.2098322934230844,-0.11198424857532341,0.3157059565778144,-0.2759202395554693,0.09386479962236827,0.8613629400216107,0.08430534688585856,-0.41376170295488657,-0.5664312872607267,-0.1689732080714158,-0.3482997613826364,-0.9051279867241553
0.2898966892460908,-0.12931942931061524,-0.43963425453730043,0.37694251477445695,0.166373575073955,0.2666139657009192,-0.6568871053370473,0.10849490213863278,-0.32257463618963567,-0.5670493864308872,0.3936795222006251,-0.13551001634646231,-0.1653839823572114,-0.43782134645058435,-0.12783736362812526,-0.13458362371329846,0.33695763620170993,-0.3160952007913824,-0.5537595624448537,0.7648162427397198,0.05499596575087562,-0.46271348111557,-0.6591380164485541,-0.22580740405491873,-0.3315982316317605,-0.9077011006089505
0.3363525541248731,-0.0008419460676716284,-0.410660342269477,0.23156642070770528,0.025460692153053577,0.3537913780262367,-0.6905308880922986,0.37784877217266977,-0.3012393077409513,-0.456963069646245,0.4752715524394824,-0.15190836622895887,-0.15435781378821867,0.05109466285379893,0.010139862329674898,-0.18419801049131002,0.36950018960584496,-0.27594275257808376,-0.47884436261515506,0.7988846970740167,0.0594474909839382,-0.38990098140653084,-0.6546492755912332,-0.023155843384312425,-0.2782572582564422,-0.535212233476686
0.34304278019534906,-0.014946712198007805,-0.21247243342697808,-0.062053894015732025,-0.1628831086419269,0.4598549263625098,-0.7387450299633408,0.4159570939604431,-0.28053355175988803,-0.22395585422894015,0.41614657845621195,-0.1965703774582811,0.011634923113814644,0.37411788971223237,0.06863202565773596,-0.21843818336313803,0.42209655567424953,-0.14072225431662932,-0.10656681888394604,0.8656947989453534,0.06917385647174545,-0.29279694979897,-0.6234722369649269,0.12162712671444753,-0.23390337077186696,-0.5707457109333818
0.17891553289737283,-0.27722960165824106,0.13725788928411853,-0.37032451215201745,-0.3165882754778022,0.5288126809034794,-0.7757287042602131,0.17124549914588094,-0.27211461653432256,0.1726219035442651,0.15692410699139825,-0.28065502323176883,0.3091544595442204,0.30570075228609994,-0.027403693523860517,-0.24650108056096687,0.49609688015835807,0.00839711253254194,0.07391107905858596,0.8752544662442763,0.0149117252476898,-0.2807634296781044,-0.6558399859260711,0.11130121378523627,-0.19792759700768525,0.25363887117375317
-0.18512886035081655,-0.5826778384762669,0.40634067928591344,-0.4705321307089263,-0.3418059321448351,0.5097422975858463,-0.764813688472896,-0.24159454829782212,-0.2794143906439913,0.13239450480296178,-0.07528081109855844,-0.4266243011869737,-0.2864111108823605,0.32090839181084196,-0.01474061679989247,-0.3453600340025529,0.4734438700474175,-0.0067373458549309095,-0.13573014793987614,0.7529970624069082,-0.03635117338691418,-0.3865980079238308,-0.7485199264695681,0.14750254368711957,-0.17994014531774927,-0.2166362286925122
