X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
0.46383776347148475,-0.10182071045194718,-0.5107167608693077,-0.15112658214919372,-0.46289713559942425,0.05167478465174935,0.11326680288931068,-0.4557425722219237,0.16538249455290654,0.2162997284340018,-0.20940459739724504,0.018413565306855784,0.5250265650879224,0.23292895747048004,-0.3097115416019387,-0.27095266979861554,-0.5782452447172001,-0.6422140207733582,0.004336432379339339,-0.26261525228446747,-0.3049924047529675,0.2818740351036355,-0.13945769835539412,0.058866541494188906,0.07314353259053052,0.08247582307663692,-0.07754933935130082,0.30314391150054587,-0.11065406466361583,0.2421504492007276,-0.2798829319874797,-0.1710422885001719,-0.48471043136959957,-0.114984907135255,0.1612268199535416
0.4655463021034636,0.12012760823429525,-0.5129127399545144,-0.23905878231227928,-0.5713645118881512,-0.2733287370709695,0.07058757877563737,-0.2305404869430956,-0.513454458181283,0.5666761089814891,-0.033646483687434614,-0.17398061199405945,0.08363732441927585,0.08617721022731284,0.5252687586364182,0.2931582254065519,-0.25332776221435416,-0.060667065236312046,0.2833945746258739,-0.2620220235020503,-0.04442729276381119,-0.008538720953701673,-0.3221297710255847,-0.0013706582450929705,-0.06706367899845689,-0.46502705961823154,-0.1047107587817393,0.1534813727428359,-0.27550767484199334,0.14596881790155125,-0.3029947405662582,0.1694428950811686,0.23346672302150728,-0.01848061030653303,-0.6946533328083783
0.34000362038457244,0.31974542131596295,-0.518654097561211,-0.32004228100624454,-0.2544636006445994,-0.5678556768370786,-0.07526089324832952,0.25500304414729547,-0.6796888702839357,-0.03570112245391088,-0.04618371532053578,-0.03426916624773557,-0.6302209064212148,-0.6479097442266015,-0.03426705943701347,0.03024698536819792,-0.058885531538549474,0.0013446988788952119,0.45447956179765225,0.28454438685531636,0.04554495337371178,-0.19668321020981283,-0.18670581743772263,-0.3229934961444182,-0.3190382950700693,-0.1948436670816973,0.3394380093236453,-0.10390161966697675,-0.12212646886311662,0.45149928769699077,-0.012525318923607087,-0.3818321705679444,0.10570549810597263,-0.10289352285380982,-0.7582385133272963
0.10934466361275663,0.43663606876035166,-0.5136330020624611,-0.37321447105980776,0.2618783601623098,-0.5027976094214235,-0.18092818377200814,0.46397265284753364,-0.031391631706568335,-0.5057492680279624,0.15601626512559474,0.3075686480318336,0.21140625795020274,-0.31465346540664996,-0.36367161894430255,-0.32134352521267984,-0.4361394732068742,-0.37712027729710984,-0.09644815404483353,0.37420407400065936,-0.046715337181640004,-0.2062374697750401,0.000432505795571414,-0.29665549333526875,-0.26261748038864685,-0.3286797074928902,-0.23116196722785798,0.18056947122434175,-0.06866822951282081,-0.05805494106357245,-0.111191652952779,0.02700270952672157,-0.6519716908742896,0.15514086105310532,-0.895468325524627
-0.17128890196775892,0.4291261665784316,-0.48249307995321333,-0.38988008495859405,0.5403273731325338,-0.03134417686265689,-0.17836979921994467,0.21049329559875884,0.5811532251835281,-0.2955312342903835,0.007437621982951947,-0.2375235995835846,0.23487088345832752,0.12363206964403628,0.10242878722392468,-0.17366766593342875,-0.4829729357445851,-0.08012629643155966,-0.22061613896276744,-0.41961161043508743,-0.20332016487133786,-0.09345011244080947,-0.2516577484463628,-0.1824306126197882,-0.17012062594216515,-0.8591149145348294,-0.5041142376478412,-0.3290574476039,-0.062195455396997334,-0.22334366363769187,-0.1815635206234848,0.3081083088586227,0.14949737853587886,-0.13439385895080247,-0.9109807472735147
-0.4269001260925076,0.2898038230982949,-0.41835812210364476,-0.37568836811740547,0.31663665041772204,0.498369001568127,-0.1512699614153573,-0.16335970265656208,0.43460837618278747,0.4504918067479713,-0.40850317119680746,-0.024196134862297547,-0.24837570418062938,-0.1128426476755865,0.15826250393348862,-0.0220543984295567,-0.012222598891656333,0.35459800166958866,0.20085457644303517,-0.13901587132252002,-0.13777434090479446,-0.05764085147473563,-0.05896712161651674,-0.344854856720086,-0.30648481646923176,-0.17529092664771373,0.20516524661945534,-0.7858753427449957,-0.07350004361796281,0.022717628617380026,-0.08067778932803871,-0.2291338858343105,-0.05557192193642846,-0.3657570831565232,-0.781644946651443
-0.5864227656190639,0.048950995512375695,-0.327616026052326,-0.3423828814250587,-0.22784285643099755,0.631919486446834,-0.2303449094891593,-0.2768559889050106,-0.22001043538888698,0.5950570079435371,0.18279108611770578,0.02372134280302851,-0.06388098738642645,-0.24298362053968214,-0.32192507831227146,-0.237852439044007,0.10780494973940646,-0.04929301868986691,-0.16133045513085742,0.5948462782425779,-0.090474492788856,-0.03601616066129776,0.17372476359571665,-0.10507722452943224,-0.2138311555002731,0.043892670258755206,0.1821657783335453,-0.07896021227281824,-0.24227257825718107,-0.49796027793276176,-0.26020332357287657,-0.034142547456112116,-0.42632761247498807,0.10372770560613143,-0.8068329461789834
-0.6065652548198315,-0.23278117239051976,-0.23068761181992192,-0.29614998655177704,-0.5797631590406134,0.2147706124570714,-0.43623908005585577,-0.10781552031584174,-0.6359298282723367,-0.20742689180059248,0.1654962134785556,0.06053436221941766,-0.2722287899803634,0.1270126246501837,-0.17201627921397167,-0.21284860444783693,-0.058573132210265055,-0.3590372270023727,-0.6658588874069926,-0.10658930559812319,-0.0690322106118686,-0.040139552828681646,-0.20858567826404173,0.22708542066226944,-0.11897048407565225,-0.4328442502458617,-0.2703760359868719,-0.259177267272951,-0.17581472327801584,-0.2607874895976532,-0.36937295838140927,0.031707637179378745,0.4862306440066533,0.0641188810603932,-0.9697684948226308
-0.480981277224903,-0.4851366083488551,-0.15055405398942678,-0.23506916491466923,-0.3654528735558682,-0.4041945750752852,-0.6011579259112695,0.061343346173345914,-0.42666101510539534,-0.6292548615592777,-0.19400010317895533,-0.042655249352291036,0.18099322578615795,0.04180881042372531,-0.09108514403895906,0.0991162326254642,-0.02086861915461935,0.005689390961723717,-0.05756816486066263,-0.48884917591753885,0.1444544059077788,-0.13119555911416558,-0.04211310380478972,0.1784175788480653,-0.14638643963870335,0.09230843369324204,0.1354444026596675,-0.5649191636172723,0.03182469341194438,0.2718823844177085,-0.09551347496780682,-0.18169524941795212,-0.040860079078990696,0.02311822745833836,-0.9864876569943699
-0.23820036474801676,-0.6468772575451289,-0.1013154349369505,-0.15874360926555153,0.26325852525949833,-0.6443724157388153,-0.5257526571117657,0.028742503822614784,-0.038668608912187596,-0.12981984044772832,-0.3124356878009982,-0.09673650060530614,0.39258133186170197,-0.4408370530035599,0.16597803382633125,-0.1358492124288101,0.13510692269102687,-0.09248071404497715,0.4066280659078767,0.10355424138162195,-0.00048144373306580057,-0.009172297102917448,0.14045775046811704,0.39298602869067656,0.06456426005607652,0.15781033819168244,-0.14831495205119594,0.06759853087296208,0.01918738579501933,-0.2711132377810559,-0.05137457098166709,0.11705730407740056,-0.3715463656535136,0.23120605523368498,-0.9440824441907162
