X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y
-0.008124937896408335,-0.04365856322261452,-0.13969627246905836,0.08721195177720054,-0.8181708234666233,-0.09102497741065174,0.07964708675157972,1.0,-0.017617423547172884,0.003908743219939392,-0.11167147544789202,1.0,0.4722101623720816,0.10298038649103325,-0.2899165359863365,-1.0,0.0074825342342677015,0.16826014254742838,-0.5912894946838132,1.0,-1.0,-0.05070003597357786,-1.0,-1.0,0.6818774054720578,-0.1176158813464141,-0.7796369935824246
0.09026627632673079,-0.06144977997322543,-0.007131019001347605,0.10010989258182779,-0.8406632340143269,0.0752460066470253,-0.20563176209279455,0.9414671680639515,-0.08546608584624027,-0.045107812473651476,-0.28087922575531454,0.9231357449531759,0.3857208853159504,0.1715309123758222,-0.7677175988800949,-0.7463252949249717,0.16375042563743714,0.18838199146491985,-0.1857249398193721,0.8885214286559902,-0.8196981301177029,-0.21566832794366475,-0.8908231680666527,-0.9389132268595529,0.6021387085941581,-0.1015557056488604,-0.23266664041891616
0.21375892672935737,-0.11886305203742875,0.03278919226729826,0.11056653980375941,-0.6970364369039139,0.17801821416478902,-0.4301086188626312,0.8981480169889815,-0.1310329527436621,-0.21568752306808947,-0.27839012166105936,0.8547900044768157,0.2860591915265973,-0.05859199191007314,-0.9609060344104502,-0.6137074295699351,0.20083278372223612,0.20455885633203263,0.16517713954478008,0.7909237806730058,-0.6640834858594116,-0.28905101263009425,-0.8522772079317925,-0.8689356117495001,0.5313550834005538,-0.08141976412123686,-0.6525630930351589
0.29132478324895317,-0.11182367958829587,-0.10784381248559705,0.13292964759200054,-0.448370214374484,0.22310345379495122,-0.4866918386024218,0.8723741867956438,-0.1638402439618073,-0.454154308548555,-0.061648553211298474,0.7536842031021784,0.20233068663469833,-0.130520056474982,-0.9625498996169566,-0.5689303802288876,0.19088827912168438,0.21063662597111765,0.4498495383090355,0.6909832338571578,-0.5410690834140681,-0.30497812090109,-0.8608405905843739,-0.8056676012543522,0.4549484623873217,-0.10589169036868962,-0.912067404228513
0.2459142346665486,-0.02441784481194842,-0.3494529430322808,0.18783182871273607,-0.21722514123840342,0.25164042756081173,-0.40493931814682704,0.8615434252817595,-0.18517608475450498,-0.4665545211183264,-0.054587405906310726,0.6526268909622022,0.16516979257626208,0.2352326265819784,-0.9448618528164262,-0.516203252790578,0.2145253064812327,0.21740054628333882,0.5982168661277012,0.5699887141418212,-0.45612296638965766,-0.32123017631010176,-0.8504259020210115,-0.7469474912464436,0.3668219693553729,-0.1505912132265712,-0.8687212094964366
0.06369832001671494,0.05792723850610515,-0.4998269502655618,0.2680609995142853,-0.07392299073771624,0.29985823388619925,-0.3398950057912804,0.8509208641838533,-0.19475064203239467,-0.2989137954113865,-0.3119206842678989,0.6105325322828803,0.11582032982610824,0.17745539083679596,-0.6773667530727077,-0.5468939080769673,0.13635308054622808,0.23409462133943726,0.71278052639938,0.45475413660651953,-0.39041638567413317,-0.28237634740127304,-0.8691186749291032,-0.6666904768140136,0.31007193141998446,-0.09207982447873087,-0.8238907043584396
-0.18219560733988638,0.05090399629451414,-0.4694031053975716,0.3443568524496403,0.026497843230823825,0.36012354653553147,-0.3783768248315379,0.8328598292747222,-0.19397651766006563,-0.23400939949623656,-0.48489192256680236,0.5585148735570946,0.05426296499150007,0.044884121345308614,-0.31417772312186465,-0.6189020685168286,0.05163908350637447,0.2415178347372402,0.6668152938071172,0.35100301245887144,-0.338408430869649,-0.16432192638120324,-0.9134281024047787,-0.5963368715494399,0.2671563597842508,-0.028751819771291043,-0.9113114689554707
-0.3869089773529989,-0.05081381034152266,-0.34465607814503296,0.3967683453168256,0.17005293907295616,0.40066316195628904,-0.45851317695250793,0.8167374457511982,-0.18240372974310193,-0.2913317994150516,-0.5140190645759288,0.4913259433918036,-0.00396107430344117,0.055023154473709646,-0.046160058826343664,-0.6638251267088432,0.007990341410673452,0.24299721787408202,0.4534571095480262,0.26167875622806447,-0.2988624536428357,-0.022063553976303774,-0.9514220336475092,-0.5447000693586144,0.21417728977134876,-0.0164792566008628,-0.9584156856569156
-0.4967358689171756,-0.19773788351110033,-0.23593550449470968,0.4180703388168663,0.38321896841265146,0.4034456802188071,-0.477496476765791,0.8119372479381255,-0.16342391032705772,-0.38059928716970215,-0.45671233419758495,0.44150774622223077,-0.057772922425337936,0.07425162346115055,0.050641739305913536,-0.6568733213650917,-0.018838068057720148,0.2514178906467679,0.1320898994660582,0.19743098802508907,-0.2720326330991947,0.08221622744393398,-0.9634600522973729,-0.5044698566683516,0.1396150146109001,-0.04428367470615824,-0.8469427930233476
-0.5183449585250272,-0.323825841328647,-0.19679483362310246,0.40935228074450025,0.6175073986707329,0.3749482442580905,-0.3642121528799589,0.8201341751121629,-0.14543437379828816,-0.42568587793043244,-0.3464682178542543,0.4172393351007675,-0.10503778380560103,0.05846929158018077,-0.03443769166473454,-0.5956705413821817,-0.038109587811334555,0.272396565245703,-0.10096465351538719,0.15438371926989425,-0.24214639490632994,0.1015053990191368,-0.9409300254739219,-0.46791553057975943,0.05374843562664977,-0.08670991777943227,-0.81837867632584
