,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,Y
0,-0.192745089128323,-0.0497190490085427,0.23087756946505497,0.16411168366858403,-0.19230065552138198,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.299110692820149,0.39998683326448004,-0.119374801159844,-0.5352799408987999,-0.178369073682231,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,0.353800796311254,0.435713015744646,0.610455631697001,0.8502562572321061,1.12779292920395,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,5.1331968
1,-0.0497190490085427,0.23087756946505497,0.16411168366858403,-0.19230065552138198,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,0.39998683326448004,-0.119374801159844,-0.5352799408987999,-0.178369073682231,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,0.435713015744646,0.610455631697001,0.8502562572321061,1.12779292920395,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,1.376784
2,0.23087756946505497,0.16411168366858403,-0.19230065552138198,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,-0.119374801159844,-0.5352799408987999,-0.178369073682231,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,0.610455631697001,0.8502562572321061,1.12779292920395,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.097712
3,0.16411168366858403,-0.19230065552138198,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,-0.5352799408987999,-0.178369073682231,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,0.8502562572321061,1.12779292920395,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,0.49541759999999996
4,-0.19230065552138198,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.178369073682231,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,1.12779292920395,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.4273344
5,-0.8379987202184029,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.08193978624145,0.45485473045703,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,0.0085951459119783,1.3869391897569299,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.5006790403372859,0.9949824
6,1.30405118121138,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.08193978624145,0.0425026900586429,0.5245824821989,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,0.0085951459119783,0.7333886020258342,1.57578553657683,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.5006790403372859,0.21909110791610897,0.8844335999999999
7,-0.182202813287812,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.08193978624145,0.0425026900586429,0.0204506463779709,0.11265252604674302,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,0.0085951459119783,0.7333886020258342,0.737242993942726,1.6310661272360802,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.5006790403372859,0.21909110791610897,0.126739959681489,0.16931808
8,-0.692308644410329,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.08193978624145,0.0425026900586429,0.0204506463779709,-0.0338340621905334,-0.379939944186098,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,0.0085951459119783,0.7333886020258342,0.737242993942726,-0.0443600940009308,1.4948137085991,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.5006790403372859,0.21909110791610897,0.126739959681489,0.247512236197474,0.09593856
9,0.121261418811935,0.4511695600565229,-0.13282523820682798,-0.250796691989155,0.301374992626098,-0.0202545308390476,-0.6250273514047621,0.642555121888444,0.427551480775735,-0.9535584656371249,0.0612459221266107,0.8317302045012059,-0.7320033797664781,0.242853854204282,0.0229356584159448,-0.08193978624145,0.0425026900586429,0.0204506463779709,-0.0338340621905334,0.0949608375434135,-0.696278733711987,-0.43207192436539,0.17215807072230702,0.39344550013735496,0.44577280515049705,0.7439721813853051,0.499857998711581,-0.872937029772412,-1.75669784557773,-0.368880897766707,1.5391153712655,1.1755912877528,-0.39046605327860495,-0.8755674124221701,-0.5542779123931519,0.0085951459119783,0.7333886020258342,0.737242993942726,-0.0443600940009308,-0.6600762178073871,1.18782659490194,0.790470364312201,0.386550047487948,0.07649615185777,-0.0387541977717914,0.11004234945678901,0.576989512697625,1.3488299078888402,2.24439020480644,2.9781657633998297,3.3155740665840696,3.12587530772353,2.49925343304306,1.73042555822301,1.02675985398572,0.5006790403372859,0.21909110791610897,0.126739959681489,0.247512236197474,0.661053940273157,0.2820528
