,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,Y
0,4.679556122337017,4.71538696174474,4.7625983907872405,4.839878032664712,4.930558173676639,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,-2.009152298996145,-2.684492818158874,-2.8199160782416786,-2.2952407486678217,-1.7644888034388255,-2.294701761406649,-2.320146185170368,-0.3466275036345773,0.9159268578049318,1.5732702551238045,0.9677122797101751,-0.26650266471984585,0.0497740248347159,0.6647604660557992,1.0164919868436806,-1.6251161833020502,0.6629080076712676,1.0873864670857112,-0.4141199550138988,-1.148050845008619,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,0.4526475006966055,0.39624666697668864,-0.2273084549860839,-0.517134550476961,-0.0406672040597757,0.10638913887377677,0.5964332272905991,-0.4879107907608047,-0.474043204976689,0.34979374351328363,-0.23000332258450765,0.12192843646893475,-0.009123609600720829,-0.08265691891571521,-0.06373279353945277,0.1799166100564814,-0.1858627054005282,0.05480961982678225,0.0923094910636212,-0.09598661805440596,0.4481424738495631,-0.2360055947407793,0.05890860064494227,-0.04140852558469589,0.021507292071367225,0.16856260628369088,0.30614792266747104,-0.13218910123941116,-0.0006649522421385938,-0.033411880002118984,0.07317667619015572,0.11188115055912724,5.39136
1,4.71538696174474,4.7625983907872405,4.839878032664712,4.930558173676639,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,-2.684492818158874,-2.8199160782416786,-2.2952407486678217,-1.1465230089657077,-2.294701761406649,-2.320146185170368,-1.7384850133122696,0.9159268578049318,1.5732702551238045,0.9677122797101751,-0.5742258164953324,0.0497740248347159,0.6647604660557992,1.0164919868436806,0.33021370759674706,0.6629080076712676,1.0873864670857112,-0.4141199550138988,-1.148050845008619,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.39624666697668864,-0.2273084549860839,-0.517134550476961,-0.0406672040597757,0.6735606766517246,0.5964332272905991,-0.4879107907608047,-0.3455265474141451,0.34979374351328363,-0.23000332258450765,0.12192843646893475,-0.009123609600720829,-0.08265691891571521,0.15897512853606444,0.1799166100564814,-0.1858627054005282,0.05480961982678225,0.0923094910636212,-0.09598661805440596,-0.0010541956102317132,-0.2360055947407793,0.05890860064494227,-0.04140852558469589,0.021507292071367225,0.16856260628369088,-0.41143735080632576,-0.13218910123941116,-0.0006649522421385938,-0.033411880002118984,0.07317667619015572,0.11188115055912724,-0.4025416098425677,6.454944
2,4.7625983907872405,4.839878032664712,4.930558173676639,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,-2.8199160782416786,-2.2952407486678217,-1.1465230089657077,0.4287261103939592,-2.320146185170368,-1.7384850133122696,-0.6263063449035317,1.5732702551238045,0.9677122797101751,-0.5742258164953324,-1.7880916637607691,0.6647604660557992,1.0164919868436806,0.33021370759674706,-1.1195952693134108,1.0873864670857112,-0.4141199550138988,-1.148050845008619,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-0.2273084549860839,-0.517134550476961,-0.0406672040597757,0.6735606766517246,0.2719444243960737,-0.4879107907608047,-0.3455265474141451,0.8498602993429529,-0.23000332258450765,0.12192843646893475,-0.009123609600720829,-0.08265691891571521,0.15897512853606444,-0.24942649030507266,-0.1858627054005282,0.05480961982678225,0.0923094910636212,-0.09598661805440596,-0.0010541956102317132,-0.008605604450887934,0.05890860064494227,-0.04140852558469589,0.021507292071367225,0.16856260628369088,-0.41143735080632576,0.3921638258715332,-0.0006649522421385938,-0.033411880002118984,0.07317667619015572,0.11188115055912724,-0.4025416098425677,0.4226097515211844,5.676480000000001
3,4.839878032664712,4.930558173676639,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,-2.2952407486678217,-1.1465230089657077,0.4287261103939592,2.1076858863028,-1.7384850133122696,-0.6263063449035317,0.8092628782136009,0.9677122797101751,-0.5742258164953324,-1.7880916637607691,-1.4732476698262496,1.0164919868436806,0.33021370759674706,-1.1195952693134108,-1.7698308495640065,-0.4141199550138988,-1.148050845008619,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.517134550476961,-0.0406672040597757,0.6735606766517246,0.2719444243960737,-0.8202678292791664,-0.3455265474141451,0.8498602993429529,-0.2372449196354785,0.12192843646893475,-0.009123609600720829,-0.08265691891571521,0.15897512853606444,-0.24942649030507266,0.3632994408401715,0.05480961982678225,0.0923094910636212,-0.09598661805440596,-0.0010541956102317132,-0.008605604450887934,0.2236082049409916,-0.04140852558469589,0.021507292071367225,0.16856260628369088,-0.41143735080632576,0.3921638258715332,-0.0035354238957876756,-0.033411880002118984,0.07317667619015572,0.11188115055912724,-0.4025416098425677,0.4226097515211844,-0.022289783111425168,10.097567999999999
4,4.930558173676639,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,-1.1465230089657077,0.4287261103939592,2.1076858863028,3.5109287370543534,-0.6263063449035317,0.8092628782136009,2.2707711144448264,-0.5742258164953324,-1.7880916637607691,-1.4732476698262496,0.3667164927670761,0.33021370759674706,-1.1195952693134108,-1.7698308495640065,-0.4903093917037024,-1.148050845008619,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,-0.0406672040597757,0.6735606766517246,0.2719444243960737,-0.8202678292791664,-0.5700423396378312,0.8498602993429529,-0.2372449196354785,-0.6908219402588557,-0.009123609600720829,-0.08265691891571521,0.15897512853606444,-0.24942649030507266,0.3632994408401715,-0.4668124612334146,0.0923094910636212,-0.09598661805440596,-0.0010541956102317132,-0.008605604450887934,0.2236082049409916,-0.488586995353269,0.021507292071367225,0.16856260628369088,-0.41143735080632576,0.3921638258715332,-0.0035354238957876756,-0.4473752097796664,0.07317667619015572,0.11188115055912724,-0.4025416098425677,0.4226097515211844,-0.022289783111425168,-0.4642821013476956,25.203744
5,5.001023087590449,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,8.395781644208888,0.4287261103939592,2.1076858863028,3.5109287370543534,4.272889371014132,0.8092628782136009,2.2707711144448264,3.4233434145758515,-1.7880916637607691,-1.4732476698262496,0.3667164927670761,2.198011042655336,-1.1195952693134108,-1.7698308495640065,-0.4903093917037024,1.7512361065947062,-0.019936461168717074,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,1.2192493055667262,0.6735606766517246,0.2719444243960737,-0.8202678292791664,-0.5700423396378312,1.0971431355923695,-0.2372449196354785,-0.6908219402588557,0.6719284563131757,-0.08265691891571521,0.15897512853606444,-0.24942649030507266,0.3632994408401715,-0.4668124612334146,0.5157412012518924,-0.09598661805440596,-0.0010541956102317132,-0.008605604450887934,0.2236082049409916,-0.488586995353269,0.5792402087003239,0.16856260628369088,-0.41143735080632576,0.3921638258715332,-0.0035354238957876756,-0.4473752097796664,0.5301602222053259,0.11188115055912724,-0.4025416098425677,0.4226097515211844,-0.022289783111425168,-0.4642821013476956,0.54901989132127,20.9952
6,5.002638134801433,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,8.395781644208888,8.427657033622056,2.1076858863028,3.5109287370543534,4.272889371014132,4.152412678989316,2.2707711144448264,3.4233434145758515,3.4278237211647684,-1.4732476698262496,0.3667164927670761,2.198011042655336,2.3091248387554053,-1.7698308495640065,-0.4903093917037024,1.7512361065947062,2.150199370000276,1.135134136223093,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,1.2192493055667262,1.0455855123148363,0.2719444243960737,-0.8202678292791664,-0.5700423396378312,1.0971431355923695,0.4904383166707778,-0.6908219402588557,0.6719284563131757,0.32924314689577994,0.15897512853606444,-0.24942649030507266,0.3632994408401715,-0.4668124612334146,0.5157412012518924,-0.5026052748253953,-0.0010541956102317132,-0.008605604450887934,0.2236082049409916,-0.488586995353269,0.5792402087003239,-0.4887211915553429,-0.41143735080632576,0.3921638258715332,-0.0035354238957876756,-0.4473752097796664,0.5301602222053259,-0.1809065216120064,-0.4025416098425677,0.4226097515211844,-0.022289783111425168,-0.4642821013476956,0.54901989132127,-0.16505163042048848,12.829536000000001
7,5.151964349336263,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,8.395781644208888,8.427657033622056,8.380149289920277,3.5109287370543534,4.272889371014132,4.152412678989316,3.120782934401048,3.4233434145758515,3.4278237211647684,2.5086529233399917,0.3667164927670761,2.198011042655336,2.3091248387554053,0.4083554825381833,-0.4903093917037024,1.7512361065947062,2.150199370000276,0.3976097028551471,0.17533058405497748,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,1.2192493055667262,1.0455855123148363,-0.7464025459080245,-0.8202678292791664,-0.5700423396378312,1.0971431355923695,0.4904383166707778,-0.7720613488705478,0.6719284563131757,0.32924314689577994,-0.8690648662314823,-0.24942649030507266,0.3632994408401715,-0.4668124612334146,0.5157412012518924,-0.5026052748253953,0.4571348529073695,-0.008605604450887934,0.2236082049409916,-0.488586995353269,0.5792402087003239,-0.4887211915553429,0.4332415663097391,0.3921638258715332,-0.0035354238957876756,-0.4473752097796664,0.5301602222053259,-0.1809065216120064,-0.232488707493212,0.4226097515211844,-0.022289783111425168,-0.4642821013476956,0.54901989132127,-0.16505163042048848,-0.2563732837685014,5.62464
8,5.412322337221875,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,8.395781644208888,8.427657033622056,8.380149289920277,8.30110038831663,4.272889371014132,4.152412678989316,3.120782934401048,1.3903881583145374,3.4278237211647684,2.5086529233399917,1.0042877339987593,2.198011042655336,2.3091248387554053,0.4083554825381833,-1.8703940718304173,1.7512361065947062,2.150199370000276,0.3976097028551471,-1.7321641558620842,-1.3204185130147366,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,1.2192493055667262,1.0455855123148363,-0.7464025459080245,-1.0260187156325895,-0.5700423396378312,1.0971431355923695,0.4904383166707778,-0.7720613488705478,-0.61562731797755,0.32924314689577994,-0.8690648662314823,0.3424177103649817,0.3632994408401715,-0.4668124612334146,0.5157412012518924,-0.5026052748253953,0.4571348529073695,-0.39689104735138103,0.2236082049409916,-0.488586995353269,0.5792402087003239,-0.4887211915553429,0.4332415663097391,-0.5343026343054841,-0.0035354238957876756,-0.4473752097796664,0.5301602222053259,-0.1809065216120064,-0.232488707493212,0.390898339125408,-0.022289783111425168,-0.4642821013476956,0.54901989132127,-0.16505163042048848,-0.2563732837685014,0.3709456128391943,4.392576
9,5.69322035273292,5.930137989130826,6.2704913498175685,6.622517684551784,6.980196187261562,7.329963220638003,7.643909794905577,7.90829078471734,8.140750781970024,8.395781644208888,8.427657033622056,8.380149289920277,8.30110038831663,8.213539270831271,4.152412678989316,3.120782934401048,1.3903881583145374,-0.6359576159443662,2.5086529233399917,1.0042877339987593,-0.6834440847141593,2.3091248387554053,0.4083554825381833,-1.8703940718304173,-2.3881052879680507,2.150199370000276,0.3976097028551471,-1.7321641558620842,-2.1794456697819053,-0.7296409191428098,0.9860922123297212,1.0546176971046852,-0.7728009454561239,-1.3661710926211237,0.336420254970655,1.518440809024036,0.23775516630238225,-1.4092507197027926,-0.5733686869218396,1.2192493055667262,1.0455855123148363,-0.7464025459080245,-1.0260187156325895,0.5745521790569472,1.0971431355923695,0.4904383166707778,-0.7720613488705478,-0.61562731797755,0.5438356603694612,-0.8690648662314823,0.3424177103649817,0.5887878690740901,-0.4668124612334146,0.5157412012518924,-0.5026052748253953,0.4571348529073695,-0.39689104735138103,0.2997295099973981,-0.488586995353269,0.5792402087003239,-0.4887211915553429,0.4332415663097391,-0.5343026343054841,0.6491679413470158,-0.4473752097796664,0.5301602222053259,-0.1809065216120064,-0.232488707493212,0.390898339125408,-0.3260878528047904,-0.4642821013476956,0.54901989132127,-0.16505163042048848,-0.2563732837685014,0.3709456128391943,-0.2639959194629013,2.8391040000000003
