X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Y
-0.26598524968535686,-0.22569834536806566,-0.21618668227464588,-0.06461523995900709,-0.030391261611312115,0.095998613428949,0.10121562732572431,-0.05511809304184512,-0.012218170009404394,0.011351635731134957,-0.45910018584952017,0.053116698758723935,0.08288698333692768,0.17304719177003558,0.013295275524577432,-0.10741114282856978,-0.14557240364029223,-0.04443487667324031,-0.11276072899407985,-0.8137188334588431
-0.12565974595403462,-0.24077724104258447,-0.28950830035849484,-0.06638639382798905,0.025639874105973348,0.11632475478952853,-0.32323687184570704,0.034803908489883684,-0.05131707357486137,0.2043044928898199,0.004182381381123701,-0.04243227422587326,-0.41106320861739254,-0.07052991367590722,-0.047954853937675734,0.0712346279242686,-0.254786583265064,0.18338988642142917,-0.35505313983658116,-0.7664640678603125
0.04270439462904618,-0.25127574207483494,-0.3150924684532752,-0.02652203099764816,0.05567292076221353,0.1148538342272587,-0.2512927635933748,0.049033376544403096,-0.0603071508207601,-0.12547543204224898,0.17102315767140897,-0.1845227947007959,0.29101406039957656,-0.29276656180867044,0.052795934882673645,0.18771810441805314,-0.2929631333495102,-0.1688084351557514,-0.39285498619668136,-0.33767336463532904
0.2059032579280886,-0.2527717260095086,-0.27359158495272273,0.031970130721824086,0.03290461815326373,0.09100733177676634,0.2232743587227215,-0.12752494749180288,-0.013175638655052113,-0.3884005184301623,-0.20436796458358664,0.17520714475806853,-0.008359559988448062,-0.07727874952772051,-0.0892500814978332,0.09662373041704364,-0.31175134480476063,-0.19159816307695388,-0.0870251709516674,-0.7620746556711893
0.3230024005201977,-0.2490989964216973,-0.15481891854607854,0.05108655401259843,-0.02792427068202674,0.09241073597641258,0.29407494042641025,0.13613105401941272,0.05318994511624231,0.16334834669624576,-0.07790271336768029,-0.3121237590852385,-0.32643019007444807,0.009849179878237413,0.08688617147532618,-0.2126402964207904,-0.36593114852036746,0.06125302824095047,0.24563084721303485,-0.7768203372440253
0.36282348978977197,-0.23350820706703945,0.012443816219864123,0.021147600646743925,-0.06143127562336237,0.0819346216842396,-0.241826689354393,-0.13909459412281688,0.09062884030927676,0.31920620109775255,-0.0631948553638596,0.06939542657322129,0.2695862465861445,-0.13718657033307047,-0.0653316642077243,-0.45959815638317136,-0.44520205328801676,-0.035828455012662186,0.16636194511710944,-0.7731167707094525
0.31060102979032167,-0.20049900243184682,0.1861318447560243,-0.028130969180071297,-0.05699254622884886,0.010528997434692933,-0.4244873666691088,0.1365540639605014,0.06964830100105379,-0.27010852621476766,-0.27291951712816975,0.08493415971711471,-0.11554551566224291,-0.3339730604478749,-0.016228740631061833,-0.30968525323195895,-0.5217160566756488,-0.12858452232814888,-0.23627166042683623,-0.7264106816345623
0.17075683313178946,-0.14913524781257503,0.32955900650305114,-0.07605902668323183,-0.025478432533771467,-0.08641688819328486,0.028605004763993858,-0.08043447349505817,-0.001350929230916842,-0.274002519388891,0.12308979339271642,-0.4114922417955157,-0.11343968369258584,0.15052495753510797,0.07953979842335546,0.18385954290839668,-0.6231101287584007,-0.0004238187252892933,-0.3610689034372533,-0.8554868338209696
-0.03336052734958328,-0.08460169165304177,0.41844184614825264,-0.09805449974589742,0.04598769184776841,-0.07454621577532738,0.3948175276001966,-0.0030824522303438684,-0.11005302653279014,0.09546581517396424,0.16366878642328753,0.26331380179300234,0.05744021887541639,-0.05127446617713205,-0.15173386339846517,0.531674519199639,-0.6538591157918916,-0.26970786113120304,0.0026218313889716516,-0.8934689661699773
-0.2629825756845343,-0.014297538497791584,0.4244696743005092,-0.035717033340447735,0.12209438383354954,0.07763611744538013,0.08949139958108598,0.028111905639054413,-0.190685857230375,0.1194335461437106,-0.3985184777012015,-0.09678026122173156,-0.061944606653766776,-0.4976188350386975,0.1577165144832744,0.3014297887047652,-0.6614702126226593,-0.22466912211072254,0.36436478942887374,-0.8967198745725466
-0.4665886526669202,0.05403854018288179,0.3274091087339497,0.10785005737441056,0.0941307636232569,0.24242517085461457,-0.39118064834448774,-0.06817652452445178,-0.1643686902987418,-0.005117687202308097,-0.3105579996914847,-0.2823273194315059,0.06066171894368422,0.18326824918764584,-0.1472298168364108,-0.3353146667461203,-0.6802281029754427,0.11850640384621514,0.2952498486449646,-0.7943917029136095
-0.5893548207419341,0.1141553921136702,0.13153144104446524,0.2004031901997989,-0.08541850255227701,0.2618927060632932,-0.27252663984878545,0.11618047568657719,-0.03243497993470945,-0.11331965166205138,0.26314772198400127,0.2347170573558386,-0.2023379390785771,0.019786594585217365,0.0673527898208155,-0.701926509182766,-0.6751201950704797,0.05612524935199481,0.01669919832244493,-0.6649589109868359
-0.5883913765342572,0.1590035613939822,-0.12508773857172328,0.09002280122554618,-0.2757599169879945,0.11868284858684519,0.235225736456536,-0.12528064393497695,0.10042968885680637,-0.20363885763781442,0.1405048098492938,-0.23683496030498674,0.03457144166455728,-0.471530346428195,0.012167898992668347,-0.4438668482626956,-0.6425297931025937,-0.4173585165012067,-0.11622886471740002,-0.6706514299196052
-0.447807621986841,0.18092409085344263,-0.3801675777649266,-0.1879734871703066,-0.2509991171300614,-0.020664963342250986,0.33390139907006433,0.0548592116696629,0.0999149689958212,-0.048925672928525565,-0.3915362510793754,0.0024272846931696623,0.18407818727302305,0.05146090977478468,-0.11299646780934358,0.15729174433774284,-0.6465662296468845,-0.1533699699025245,-0.1741152444442674,-0.6484986152776235
-0.1839107473753706,0.18078899440098106,-0.5712827631073376,-0.3627132586685907,0.04305813167689054,-0.017651536065066864,-0.18799724224384173,-0.02231129766681983,-0.02491097880258042,0.26828790161657134,-0.22074231087499352,-0.003955550306800615,-0.3673847448322144,0.000972572389630777,0.15984558778581093,0.4364164334094922,-0.6766897240688342,0.39283433749045993,-0.39332362300496315,-0.49630946453286373
0.15385616600804886,0.1718040336248703,-0.6462749561175025,-0.1932320619089215,0.34594052105189244,0.09087721676849392,-0.4555860904581539,0.015573695714092839,-0.14045547424477167,0.04692443590672446,0.13888559665427858,-0.2269968056675724,0.11973809608873731,-0.23421040566228069,-0.17995076300949464,0.16232059270867571,-0.5969660723523877,-0.18337699760065373,-0.5567983197630499,0.05648213303485328
0.4892080144212789,0.17088584085194536,-0.569663965780586,0.212038137835441,0.32016237008617177,0.1620513592935382,0.008104962930257198,0.03618317692706374,-0.1364252523442422,-0.4450234689434116,-0.0352060150427157,0.20670996079504977,0.13357090805453575,-0.15273039521982612,0.09536545477416714,-0.336493711495765,-0.5233618071667514,-0.2654403228432538,-0.3000303847497646,0.1127900612734507
